locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_tss	gene_end	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	total_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219387796	219400022	47.023	rs907683	DNPEP	protein_coding	0.0	.	.	.	.	-23.99489981307908	0.0	88.56095696216434	1.956110425985344	66.52216757507061	0.0016225928373784623	poorsig	2	1	TNS3	0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219418377	219426735	16.442	rs907683	DES	protein_coding	0.0	.	.	.	.	-23.91840387353404	0.0	88.22456831426076	1.956110425985344	66.26227486671208	0.001251237020446409	poorsig	10	3	DYSF;LMO4;NRAP:exome	0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219434843	219493629	0.024	rs907683	SPEG	protein_coding	0.0	.	mindist	coloc	signet+	-23.90726879583248	2.425762480924711	89.47554525833684	1.956110425985344	69.95014936941442	0.049999208786164456	coloc	2	2	CACNA1C:omim;RYR2:omim	0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219496131	219498287	61.312	rs907683	SPEGNB	protein_coding	0.0	.	.	.	.	-24.051977303611626	0.0	88.18989231068268	1.956110425985344	66.0940254330564	0.0010574742107763528	poorsig	0	0		0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219498865	219513898	64.046	rs907683	GMPPA	protein_coding	0.0	.	.	.	.	-24.06418562189909	0.0	87.65005191140821	1.956110425985344	65.54197671549447	0.0006088608827645997	poorsig	2	0		0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219514170	219538772	79.351	rs907683	ASIC4	protein_coding	0.0	.	.	.	.	-24.139016315346765	0.0	87.21619252197428	1.956110425985344	65.03328663261286	0.00036609751165626956	poorsig	7	1	PMP22	0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219538954	219543809	96.736	rs55910611	CHPF	protein_coding	0.0	.	.	.	.	-24.234842850023515	0.0	87.91959358921665	1.956110425985344	65.64086116517848	0.0006721451107127582	poorsig	1	0		0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219543663	219550595	92.027	rs55910611	TMEM198	protein_coding	0.0	.	.	.	.	-24.20795145399572	0.0	88.18989231068268	1.956110425985344	65.9380512826723	0.0009047551668813213	poorsig	0	0		0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219569162	219575711	66.528	rs55910611	INHA	protein_coding	0.0	.	.	.	.	-24.075594310806927	0.0	88.83217171309477	1.956110425985344	66.71268782827318	0.0019631408004208368	poorsig	1	1	ACVR2A	0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219571539	219571859	64.151	rs55910611	OBSL1	protein_coding	0.0	.	.	.	.	-24.064662075561287	0.0	74.76695196649344	1.956110425985344	52.65840031691749	1.546151107747865e-09	poorsig	42	3	CASQ2:omim;SPATS2L:coloc;TTN:exome	0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219597857	219616451	37.833	rs55910611	STK11IP	protein_coding	0.0	.	.	.	.	-23.96486316023297	0.0	87.65005191140821	1.956110425985344	65.64129917716059	0.0006724395828114143	poorsig	2	0		0	0	.	0	0	.
2	219195237	219641980	rs55910611+rs907683	23	446.743	HR+JT+QT	SPEG	2.0	18.0	omim	219627394	219641980	8.296	rs55910611	SLC4A3	protein_coding	1.0	signet	.	omim,exome	signet+	-23.91011535795977	6.64536699267558	88.18989231068268	1.956110425985344	72.88125437138383	0.9374019662051595	omim	0	0		0	0	.	0	0	.
2	227164205	227561217	rs4608502	6	397.012	HR	MFF	0.0	5.0	poorsig	227164205	227164453	105.234	rs4608502	COL4A4	protein_coding	0.0	.	.	.	.	-24.28480608191913	0.0	87.38126474830821	1.956110425985344	65.05256909237443	0.1553281557920573	poorsig	2	0		0	0	.	0	0	.
2	227164205	227561217	rs4608502	6	397.012	HR	MFF	0.0	5.0	poorsig	227164624	227314792	104.815	rs4608502	COL4A3	protein_coding	0.0	.	.	.	.	-24.28230389011901	0.0	87.65005191140821	1.956110425985344	65.32385844727455	0.2037368821558842	poorsig	2	0		0	0	.	0	0	.
2	227164205	227561217	rs4608502	6	397.012	HR	MFF	0.0	5.0	poorsig	227325151	227357836	55.712	rs4608502	MFF	protein_coding	0.0	.	mindist	.	.	-24.028210398062587	0.0	85.52067122238009	1.956110425985344	63.44857125030285	0.031235090896297318	mindist	9	0		0	0	.	0	0	.
2	227164205	227561217	rs4608502	6	397.012	HR	MFF	0.0	5.0	poorsig	227379306	227381995	109.867	rs4608502	TM4SF20	protein_coding	0.0	.	.	.	.	-24.31271056503853	0.0	87.91959358921665	1.956110425985344	65.56299345016346	0.2587764006520597	poorsig	1	0		0	0	.	0	0	.
2	227164205	227561217	rs4608502	6	397.012	HR	MFF	0.0	5.0	poorsig	227387683	227387949	118.244	rs4608502	SCYGR1	protein_coding	1.0	signet	.	.	signet+	-24.364132074330065	0.0	88.18989231068268	1.956110425985344	65.78187066233795	0.3220934056232437	poorsig	0	0		0	0	.	0	0	.
2	227164205	227561217	rs4608502	6	397.012	HR	MFF	0.0	5.0	poorsig	227472152	227561217	202.713	rs4608502	AGFG1	protein_coding	0.0	.	.	.	.	-24.901273689644714	0.0	86.3136111050398	1.956110425985344	63.36844784138043	0.028830064880457758	poorsig	6	0		0	0	.	0	0	.
2	231198546	231594276	rs13002735	5	395.73	HR	B3GNT7	1.0	3.0	coloc	231198546	231376848	205.627	rs13002735	ARMC9	protein_coding	0.0	.	.	.	.	-24.919349372756265	0.0	87.91959358921665	1.956110425985344	64.95635464244573	0.022201664921462947	poorsig	1	0		0	0	.	0	0	.
2	231198546	231594276	rs13002735	5	395.73	HR	B3GNT7	1.0	3.0	coloc	231395710	231401164	8.463	rs13002735	B3GNT7	protein_coding	1.0	signet	mindist	coloc	signet+	-23.910230944778498	2.425762480924711	88.18989231068268	1.956110425985344	68.66153427281424	0.9026608603116911	coloc	0	0		0	0	.	0	0	.
2	231198546	231594276	rs13002735	5	395.73	HR	B3GNT7	1.0	3.0	coloc	231464484	231483641	60.311	rs13002735	NCL	protein_coding	0.0	.	.	.	.	-24.04760452027717	0.0	79.15460017819508	1.956110425985344	57.06310608390326	8.286883826199893e-06	poorsig	38	4	KCNQ1:exome,omim;PPARGC1A;SKI:coloc;TBX5	0	0	.	0	0	.
2	231198546	231594276	rs13002735	5	395.73	HR	B3GNT7	1.0	3.0	coloc	231523187	231530445	119.014	rs13002735	NMUR1	protein_coding	0.0	.	.	.	.	-24.36891248280897	0.0	88.18989231068268	1.956110425985344	65.77709025385906	0.05044597158416351	poorsig	0	0		0	0	.	0	0	.
2	231198546	231594276	rs13002735	5	395.73	HR	B3GNT7	1.0	3.0	coloc	231592864	231594276	188.691	rs13002735	TEX44	protein_coding	0.0	.	.	.	.	-24.81339314468752	0.0	87.91959358921665	1.956110425985344	65.06231087051447	0.024683216298856267	poorsig	1	0		0	0	.	0	0	.
3	8733802	8841808	locus_CAV3	1	108.006		CAV3	1.0	1.0	.	8733802	8841808	54.003		CAV3	omim	1.0	signet	mindist	omim	signet+	-24.021305019290946	2.6845129491943647	88.18989231068268	1.956110425985344	68.80921066657145	1.0	.	45	25	AMPD3;ANK2:omim;ATP1B1;ATP2A2;CACNA1C:omim;CACNA2D1:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAND2;CAV1:coloc;DYSF;FERMT2;HCN4:omim;KCNH2:exome,omim;KCNJ2:omim;NACA:exome;NDRG2;NDUFB3;RYR2:omim;SLC8A1;SNTA1:omim;SOD2;SORBS1;TTN:exome	0	0	.	0	0	.
3	12557057	13283281	rs4642101	6	726.224	QRS	CAND2	0.0	5.0	poorsig	12557057	12586208	243.667	rs4642101	MKRN2	protein_coding	0.0	.	.	.	.	-25.148313777245217	0.0	83.63865944270421	1.956110425985344	60.44645609144433	0.001935959154315523	poorsig	14	0		0	0	.	0	0	.
3	12557057	13283281	rs4642101	6	726.224	QRS	CAND2	0.0	5.0	poorsig	12664187	12664201	136.537	rs4642101	RAF1	protein_coding	0.0	.	.	.	.	-24.47946641591925	0.0	82.95457991521063	1.956110425985344	60.43122392527672	0.001906693756327399	poorsig	26	3	CALM1:omim;PCDH7;PRKCA:coloc	0	0	.	0	0	.
3	12557057	13283281	rs4642101	6	726.224	QRS	CAND2	0.0	5.0	poorsig	12759259	12769457	41.465	rs4642101	TMEM40	protein_coding	0.0	.	.	.	.	-23.97606182425756	0.0	87.33645704352215	1.956110425985344	65.31650564524993	0.2523084745998169	poorsig	0	0		0	0	.	0	0	.
3	12557057	13283281	rs4642101	6	726.224	QRS	CAND2	0.0	5.0	poorsig	12796472	12871916	4.252	rs4642101	CAND2	protein_coding	1.0	signet	mindist	.	signet+	-23.908017336165656	0.0	88.18989231068268	1.956110425985344	66.23798540050237	0.6340527797012193	mindist	7	3	CAV3:omim;GJA1;KCNQ1:exome,omim	0	0	.	0	0	.
3	12557057	13283281	rs4642101	6	726.224	QRS	CAND2	0.0	5.0	poorsig	12841565	12841582	40.841	rs4642101	RPL32	protein_coding	0.0	.	.	.	.	-23.97407400764898	0.0	82.97948215799434	1.956110425985344	60.961518576330704	0.003240298241911784	poorsig	20	1	CDH2	0	0	.	0	0	.
3	12557057	13283281	rs4642101	6	726.224	QRS	CAND2	0.0	5.0	poorsig	12967668	13283281	166.944	rs4642101	IQSEC1	protein_coding	0.0	.	.	.	.	-24.67476919862424	0.0	87.17318071384922	1.956110425985344	64.45452194121032	0.10655579454640914	poorsig	4	1	PMP22	0	0	.	0	0	.
3	27722498	27793256	rs9826413	1	70.758	PR	EOMES	0.0	0.0	poorsig	27722498	27722711	70.758	rs9826413	EOMES	protein_coding	1.0	signet	mindist	.	signet+	-24.09571727193044	0.0	88.18989231068268	1.956110425985344	66.05028546473758	1.0	mindist	0	0		0	0	.	0	0	.
3	32105689	32168709	locus_GPD1L	1	63.02		GPD1L	1.0	1.0	.	32105689	32168709	31.51		GPD1L	omim	1.0	signet	mindist	omim	signet+	-23.94757026655809	2.6845129491943647	88.18989231068268	1.956110425985344	68.88294541930429	1.0	.	4	1	MYH7B	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	37861960	37984469	200.325	rs116202356	CTDSPL	protein_coding	0.0	.	.	.	.	-24.886410291548632	0.0	86.26437852895994	1.956110425985344	63.33407866339665	5.9427318182936145e-06	poorsig	5	2	PCDH7;SLC12A7:exome	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	37988059	38007188	74.226	rs116202356	VILL	protein_coding	0.0	.	.	.	.	-24.11281912632709	0.0	85.62480575108292	1.956110425985344	63.46809705074118	6.795001831001745e-06	poorsig	4	1	LITAF:coloc	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	38008335	38029642	53.95	rs116202356	PLCD1	protein_coding	0.0	.	.	.	.	-24.02109355536765	0.0	85.62480575108292	1.956110425985344	63.55982262170062	7.447756812252969e-06	poorsig	4	1	CALM1:omim	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	38039205	38124025	23.08	rs116202356	DLEC1	protein_coding	0.0	.	.	.	.	-23.929092509069434	0.0	85.78255301622664	1.956110425985344	63.80957093314255	9.560702421988455e-06	poorsig	0	0		0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	38123083	38137242	60.798	rs116202356	ACAA1	protein_coding	0.0	.	.	.	.	-24.049725335454347	0.0	85.51640937001788	1.956110425985344	63.42279446054888	6.494039309555704e-06	poorsig	1	0		0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	38138478	38143022	76.193	rs116202356	MYD88	protein_coding	0.0	.	.	.	.	-24.12274765810724	0.0	85.7336259339025	1.956110425985344	63.566988701780616	7.501319722822658e-06	poorsig	7	2	MAP3K7;STK38	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	38165089	38255484	102.804	rs116202356	OXSR1	protein_coding	0.0	.	.	.	.	-24.270347438752147	0.0	84.9863789985911	1.956110425985344	62.672141985824304	3.06556610493613e-06	poorsig	3	0		0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QT	SCN5A	2.0	10.0	omim	38265812	38278757	50.514	rs2070492	SLC22A13	protein_coding	0.0	.	.	.	.	-24.00773718365292	0.0	85.78255301622664	1.956110425985344	63.73092625855907	8.8376104134221e-06	poorsig	0	0		0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	JT+QRS+QT	SCN5A	2.0	10.0	omim	38282294	38318575	34.032	rs2070492	SLC22A14	protein_coding	0.0	.	.	.	.	-23.95412481940908	0.0	85.78255301622664	1.956110425985344	63.78453862280291	9.324346560447177e-06	poorsig	0	0		0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	HR+JT+PR+QRS+QT	SCN5A	2.0	10.0	omim	38346760	38421348	30.434	rs2070492	XYLB	protein_coding	0.0	.	.	.	.	-23.944915108810168	0.0	85.78255301622664	1.956110425985344	63.79374833340182	9.410617750355054e-06	poorsig	0	0		0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	HR+JT+PR+QRS+QT	SCN5A	2.0	10.0	omim	38453890	38493142	64.368	rs2051211	ACVR2B	protein_coding	0.0	.	.	.	.	-24.06564849791798	0.0	86.79812595194832	1.956110425985344	64.68858788001569	2.3027246525277492e-05	poorsig	3	2	ACVR2A;BMP2	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	HR+JT+PR+QRS+QT	SCN5A	2.0	10.0	omim	38496127	38542161	22.131	rs2051211	EXOG	protein_coding	0.0	.	.	.	.	-23.927352244289946	0.0	85.89037630046047	1.956110425985344	63.91913448215587	1.0667745487610579e-05	poorsig	3	1	TRDN:omim	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	HR+JT+PR+QRS+QT	SCN5A	2.0	10.0	omim	38633349	38649687	16.941	rs11710077	SCN5A	protein_coding	0.0	.	mindist	omim	signet+	-23.91908597183175	2.6845129491943647	91.9696304410226	1.956110425985344	72.69116784437057	0.06882058024754613	omim	11	10	CACNA1C:omim;CACNA1D;CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;CAV3:omim;GPD1L:omim;KCNJ2:omim;SNTA1:omim	0	0	.	0	0	.
3	37861960	38816286	rs10865879+rs116202356+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs2070492+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	14	954.326	HR+JT+PR+QRS+QT	SCN5A	2.0	10.0	omim	38696802	38816286	18.358	rs9851724	SCN10A	protein_coding	1.0	signet	.	omim,exome,coloc	signet+	-23.92113129054446	9.07112947360029	88.18989231068268	1.956110425985344	75.29600091972385	0.931071345067696	omim	8	5	CACNA1D;CALM1:omim;CALM2:omim;CALM3:omim;GJA1	0	0	.	0	0	.
3	47282799	47580792	rs17784882	6	297.993	QT	ELP6	0.0	5.0	poorsig	47282799	47283451	219.714	rs17784882	KIF9	protein_coding	0.0	.	.	.	.	-25.005713072144182	0.0	86.90597864390169	1.956110425985344	63.85637599774285	0.03237221480660073	poorsig	4	0		0	0	.	0	0	.
3	47282799	47580792	rs17784882	6	297.993	QT	ELP6	0.0	5.0	poorsig	47282917	47346816	219.596	rs17784882	KLHL18	protein_coding	0.0	.	.	.	.	-25.004996985819226	0.0	87.17384965815155	1.956110425985344	64.12496309831766	0.04234657684623537	poorsig	3	0		0	0	.	0	0	.
3	47282799	47580792	rs17784882	6	297.993	QT	ELP6	0.0	5.0	poorsig	47381011	47413435	121.502	rs17784882	PTPN23	protein_coding	0.0	.	.	.	.	-24.384412776734376	0.0	87.54737604399429	1.956110425985344	65.11907369324526	0.11443399371697198	poorsig	5	1	SH3GL2	0	0	.	0	0	.
3	47282799	47580792	rs17784882	6	297.993	QT	ELP6	0.0	5.0	poorsig	47475941	47477126	26.572	rs17784882	SCAP	protein_coding	0.99	signet	.	.	signet+	-23.93609442374955	0.0	88.18989231068268	1.956110425985344	66.20990831291847	0.34064224864349	poorsig	5	2	SREBF1;ZHX3	0	0	.	0	0	.
3	47282799	47580792	rs17784882	6	297.993	QT	ELP6	0.0	5.0	poorsig	47495640	47513712	6.873	rs17784882	ELP6	protein_coding	0.01	.	mindist	.	.	-23.9092234411426	0.0	87.8161687029059	1.956110425985344	65.86305568774864	0.24080324209291218	mindist	4	1	GJA1	0	0	.	0	0	.
3	47282799	47580792	rs17784882	6	297.993	QT	ELP6	0.0	5.0	poorsig	47578865	47580792	76.352	rs17784882	CSPG5	protein_coding	0.0	.	.	.	.	-24.123557207035425	0.0	87.98199701107494	1.956110425985344	65.81455023002485	0.22940172389378963	poorsig	0	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49554477	49671549	178.122	rs3749237	BSN	protein_coding	0.0	.	.	.	.	-24.746305051359844	0.0	86.4253315456558	1.956110425985344	63.6351369202813	0.05069400705747103	poorsig	0	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49674014	49683971	58.585	rs3749237	APEH	protein_coding	0.0	.	.	.	.	-24.04019013571969	0.0	85.36064417959348	1.956110425985344	63.27656446985913	0.03541853423876604	poorsig	4	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49685090	49689501	47.509	rs3749237	MST1	protein_coding	0.0	.	.	.	.	-23.996641556838554	0.0	83.35046162476334	1.956110425985344	61.30993049391013	0.00495601144578508	poorsig	19	3	RASSF3;SOD2;STRN	0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49689538	49721529	43.061	rs3749237	RNF123	protein_coding	0.0	.	.	.	.	-23.98126443859315	0.0	79.09104005709206	1.956110425985344	57.06588604448425	7.111598265812417e-05	poorsig	32	3	OBSCN;PPFIA2;SCAP	0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49716829	49719684	15.77	rs3749237	AMIGO3	protein_coding	0.0	.	.	.	.	-23.917516822203247	0.0	85.89148349093728	1.956110425985344	63.93007709471937	0.06808438379795567	poorsig	2	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49723951	49723973	8.648	rs3749237	GMPPB	protein_coding	0.0	.	.	.	.	-23.91036166337427	0.0	84.68037194480364	1.956110425985344	62.72612070741471	0.020425650464972335	poorsig	10	1	PDE3A	0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49724294	49786542	8.305	rs3749237	IP6K1	protein_coding	0.0	.	mindist	.	.	-23.91012152879937	0.0	85.89148349093728	1.956110425985344	63.93747238812325	0.06858975417021507	mindist	2	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49792931	49799873	60.332	rs3749237	CDHR4	protein_coding	0.0	.	.	.	.	-24.047695712893184	0.0	86.4253315456558	1.956110425985344	64.33374625874795	0.1019433266796905	poorsig	0	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49803261	49805030	70.662	rs3749237	INKA1	protein_coding	0.0	.	.	.	.	-24.09525142185368	0.0	85.62568900562115	1.956110425985344	63.486548009752816	0.043694349386636896	poorsig	3	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49805209	49813953	72.61	rs3749237	UBA7	protein_coding	0.0	.	.	.	.	-24.10478473297654	0.0	86.4253315456558	1.956110425985344	64.2766572386646	0.0962864899802398	poorsig	0	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49856564	49856574	123.965	rs3749237	TRAIP	protein_coding	0.0	.	.	.	.	-24.39983293621787	0.0	84.94263174978163	1.956110425985344	62.4989092395491	0.01627418351657247	poorsig	8	1	MAP3K7	0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49869903	49869935	137.304	rs3749237	CAMKV	protein_coding	1.0	signet	.	.	signet+	-24.48436344678044	0.0	88.18989231068268	1.956110425985344	65.66163928988757	0.38464086056193086	poorsig	7	4	CALM1:omim;CALM2:omim;CALM3:omim;NRXN3	0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49887002	49903873	154.403	rs3749237	MST1R	protein_coding	0.0	.	.	.	.	-24.594122840085053	0.0	85.99907105601889	1.956110425985344	63.36105864191919	0.038541262524309	poorsig	5	1	FGFR1	0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49929526	49930173	196.927	rs3749237	MON1A	protein_coding	0.0	.	.	.	.	-24.86518470363784	0.0	86.15803015890644	1.956110425985344	63.24895588125395	0.03445405373327077	poorsig	1	0		0	0	.	0	0	.
3	49554477	50100045	rs3749237	15	545.568	HR	IP6K1	0.0	12.0	poorsig	49940007	50100045	207.408	rs3749237	RBM6	protein_coding	0.0	.	.	.	.	-24.930362765488344	0.0	86.26504328566581	1.956110425985344	63.290790946162815	0.03592601645952632	poorsig	3	1	MITF	0	0	.	0	0	.
3	53046073	53813733	rs2358740+rs4687718	6	767.66	QRS	TKT	0.0	6.0	poorsig	53046073	53046750	202.214	rs4687718	SFMBT1	protein_coding	0.0	.	.	.	.	-24.898171524039743	0.0	86.26703758381383	1.956110425985344	63.32497648575943	0.04870432550922341	poorsig	1	0		0	0	.	0	0	.
3	53046073	53813733	rs2358740+rs4687718	6	767.66	QRS	TKT	0.0	6.0	poorsig	53130435	53130453	117.852	rs4687718	RFT1	protein_coding	0.0	.	.	.	.	-24.36170158203983	0.0	85.73450730663868	1.956110425985344	63.32891615058419	0.04889658269301012	poorsig	3	0		0	0	.	0	0	.
3	53046073	53813733	rs2358740+rs4687718	6	767.66	QRS	TKT	0.0	6.0	poorsig	53156009	53192717	92.278	rs4687718	PRKCD	protein_coding	0.0	.	.	.	.	-24.209368954628538	0.0	81.69553902376916	1.956110425985344	59.44228049512597	0.0010030765779835526	poorsig	19	1	CREBBP	0	0	.	0	0	.
3	53046073	53813733	rs2358740+rs4687718	6	767.66	HR+QRS	TKT	0.0	6.0	poorsig	53256022	53256052	7.735	rs4687718	TKT	protein_coding	0.0	.	mindist	.	.	-23.909743845841856	0.0	86.64287707848369	1.956110425985344	64.68924365862718	0.19057294192098048	mindist	19	6	CAV3:omim;CDH2;ESD;KCNQ1:exome,omim;PITPNB;SOD2	0	0	.	0	0	.
